game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,summary,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,SEASON
415512,2015-08-24T23:05:00Z,2015-08-24,R,Final,Houston Astros,New York Yankees,117,147,N,1,Nathan Eovaldi,Scott Feldman,"A native of Houston, Eovaldi has only faced the Astros twice in his career and is 1-0. In his last outing, Eovaldi picked up his 13th win of the season after racking up eight strikeouts against the Twins.","Feldman worked around nine hits to allow only two runs in a seven-inning start against the Rays. He's been one of the Astros' most effective pitchers of late, allowing two earned runs or fewer in four of his past five starts.",0,1,9,Bottom,3313,Yankee Stadium,['MLBN'],NYY leads 1-0,2015-08-24 - Houston Astros (0) @ New York Yankees (1) (Final),New York Yankees,Houston Astros,Andrew Miller,Oliver Pérez,,2015
415522,2015-08-25T23:05:00Z,2015-08-25,R,Final,Houston Astros,New York Yankees,117,147,N,1,Iván Nova,Dallas Keuchel,"Nova has only faced the Astros once since he made his debut in 2010. In his last start, Nova took the loss after allowing three earned runs and six hits against the Indians.","Although he left the game on the hook for the loss, Keuchel kept his unbeaten home streak alive in his last start, surrendering just two runs over seven innings, but he did not factor in the decision as the Astros walked off to beat the Rays, 3-2.",15,1,9,Bottom,3313,Yankee Stadium,['MLBN'],Series tied 1-1,2015-08-25 - Houston Astros (15) @ New York Yankees (1) (Final),Houston Astros,New York Yankees,Dallas Keuchel,Iván Nova,,2015
415537,2015-08-26T17:05:00Z,2015-08-26,R,Final,Houston Astros,New York Yankees,117,147,N,1,Michael Pineda,Collin McHugh,"Michael Pineda will make his first start since going on the DL on July 30 with a right flexor forearm muscle strain. He made two Minors rehab starts, one on Aug. 16 and another Aug. 20. He is 0-1 against the Astros in two career starts.","McHugh pitched valiantly against Rays ace Chris Archer, but he was the hard-luck loser during Archer's one-hit shutout vs. the Astros. McHugh allowed just five hits -- all singles -- over seven innings.",6,2,9,Bottom,3313,Yankee Stadium,['MLBN'],HOU wins 2-1,2015-08-26 - Houston Astros (6) @ New York Yankees (2) (Final),Houston Astros,New York Yankees,Collin McHugh,Michael Pineda,,2015
415565,2015-08-29T00:10:00Z,2015-08-28,R,Final,Houston Astros,Minnesota Twins,117,142,N,1,Kyle Gibson,Scott Kazmir,"Gibson is still looking for his first win since July 12, as he earned a no-decision against the Orioles on Saturday, allowing two runs over 5 2/3 innings. He has a 6.35 ERA in August.","Since Kazmir came over from the Rays in a trade in late July, the Astros have the best team ERA in baseball (2.57) in that span, including the best rotation ERA (2.60). He’s third in AL with 2.39 ERA.",0,3,9,Top,3312,Target Field,[],MIN leads 1-0,2015-08-28 - Houston Astros (0) @ Minnesota Twins (3) (Final),Minnesota Twins,Houston Astros,Kyle Gibson,Scott Kazmir,Kevin Jepsen,2015
415580,2015-08-29T23:10:00Z,2015-08-29,R,Final,Houston Astros,Minnesota Twins,117,142,N,1,Mike Pelfrey,Mike Fiers,"Pelfrey has pitched well in August, posting a 2.83 ERA in five starts, but has just one win over that span. He lasted 4 2/3 innings against the Orioles on Sunday, giving up three runs on nine hits.","Fiers will be pitching for the first time since his first career no-hitter, blanking the Dodgers on Aug. 21. He threw a career-high 134 pitches in that game, and the Astros opted to give him a few extra days of rest.",4,1,9,Bottom,3312,Target Field,[],Series tied 1-1,2015-08-29 - Houston Astros (4) @ Minnesota Twins (1) (Final),Houston Astros,Minnesota Twins,Mike Fiers,Mike Pelfrey,Luke Gregerson,2015
415595,2015-08-30T18:10:00Z,2015-08-30,R,Final,Houston Astros,Minnesota Twins,117,142,N,1,Ervin Santana,Lance McCullers Jr.,"Santana has struggled in August, posting a 9.12 ERA in five starts. He lasted only 2 2/3 innings last time out, allowing five runs in a no-decision against the Rays on Tuesday.","McCullers is making his second start since rejoining the rotation from Double-A Corpus Christi, where he spent three weeks mostly throwing out on the side to rest his arm. He’s struck out 87 in 83 2/3 innings.",5,7,9,Top,3312,Target Field,[],MIN wins 2-1,2015-08-30 - Houston Astros (5) @ Minnesota Twins (7) (Final),Minnesota Twins,Houston Astros,Ervin Santana,Lance McCullers Jr.,,2015
415610,2015-09-01T00:10:00Z,2015-08-31,R,Final,Seattle Mariners,Houston Astros,136,117,N,1,Dallas Keuchel,Vidal Nuño,Keuchel will make his last start of a red-hot August. The ace is 3-1 with a 2.08 ERA in 34 2/3 innings pitched in five games this month. Opponents are hitting just .219 against him in that span.,"Nuno will make his fifth start of the season -- all in August -- when he fills in for Felix Hernandez. Nuno has a 4.58 ERA in those starts, and he's surrendered six HRs in 19 2/3 innings, more than he had in his previous 35 2/3 innings.",3,8,9,Top,2392,Minute Maid Park,[],HOU leads 1-0,2015-08-31 - Seattle Mariners (3) @ Houston Astros (8) (Final),Houston Astros,Seattle Mariners,Dallas Keuchel,Vidal Nuño,,2015
415625,2015-09-02T00:10:00Z,2015-09-01,R,Final,Seattle Mariners,Houston Astros,136,117,N,1,Scott Feldman,Roenis Elías,"Feldman is coming off his longest start of the season, tossing eight shutout innings and giving up just six hits against the Yankees. In his only start against the Mariners this season, he gave up just two runs in seven innings.","Elias wasn't at his best in his first start since July 2, but he was effective enough in his last outing. The left-hander said he was pleased with his fastball command, but he hopes to refine his curveball in his next start.",7,5,9,Bottom,2392,Minute Maid Park,[],Series tied 1-1,2015-09-01 - Seattle Mariners (7) @ Houston Astros (5) (Final),Seattle Mariners,Houston Astros,Logan Kensing,Pat Neshek,Tom Wilhelmsen,2015
415640,2015-09-03T00:10:00Z,2015-09-02,R,Final,Seattle Mariners,Houston Astros,136,117,N,1,Scott Kazmir,Taijuan Walker,"Kazmir battled with his control for an inning on Friday, but was otherwise sharp in seven innings. The lefty currently sports a 2.45 ERA, which is ninth in Major League Baseball and fourth in the American League.","Had it not been for a hip cramp in the seventh inning, Walker was on his way to one of his best outings his last time out in Chicago. Walker has had a quality start in six of his last seven outings, which he credits to a more aggressive approach.",8,3,9,Bottom,2392,Minute Maid Park,[],SEA wins 2-1,2015-09-02 - Seattle Mariners (8) @ Houston Astros (3) (Final),Seattle Mariners,Houston Astros,Carson Smith,Pat Neshek,Tom Wilhelmsen,2015
415658,2015-09-05T00:10:00Z,2015-09-04,R,Final,Minnesota Twins,Houston Astros,142,117,N,1,Collin McHugh,Mike Pelfrey,"McHugh, who has gotten some extra rest, will pitch for the first time since Aug. 26 when he gave up two runs in 6 1/3 innings against the Yankees. He's 14-7 on the year with a 3.92 ERA in a career-high 26 starts.","Pelfrey went 1-1 with a 3.62 ERA in August, but hasn't reached the six-inning mark in any of his last three starts. He'll be facing the Astros for a second straight time, as he went 3 2/3 innings, allowing four runs in a loss on Saturday.",0,8,9,Top,2392,Minute Maid Park,['MLBN'],HOU leads 1-0,2015-09-04 - Minnesota Twins (0) @ Houston Astros (8) (Final),Houston Astros,Minnesota Twins,Collin McHugh,Mike Pelfrey,,2015
415673,2015-09-05T23:10:00Z,2015-09-05,R,Final,Minnesota Twins,Houston Astros,142,117,N,1,Lance McCullers Jr.,Ervin Santana,"Since allowing six runs in one-third of an inning at the Rangers on Aug. 3, McCullers has come back from the Minor Leagues and posted a 3.46 ERA in two starts, both of which were quality with 12 hits allowed in 13 innings.","After posting a 9.12 ERA through his first five starts in August, Santana finished the month on a high note. The right-hander tossed seven scoreless innings with 10 strikeouts in a win against the Astros.",3,2,9,Bottom,2392,Minute Maid Park,['MLBN'],Series tied 1-1,2015-09-05 - Minnesota Twins (3) @ Houston Astros (2) (Final),Minnesota Twins,Houston Astros,Ervin Santana,Luke Gregerson,Kevin Jepsen,2015
415688,2015-09-06T18:10:00Z,2015-09-06,R,Final,Minnesota Twins,Houston Astros,142,117,N,1,Dallas Keuchel,Tyler Duffey,The three-time AL Pitcher of the Month is 12-0 at home and has won 13 consecutive decisions at Minute Maid Park since '14. He has 12 starts this season in which he’s gone at least seven innings and allowed one run or fewer.,"Duffey will get a start in his hometown Sunday in the fifth start of his career. In his last start, Duffey lasted 4 2/3, giving up three runs and struggling to find the strike zone near the end of his outing, walking three straight White Sox batters.",5,8,9,Top,2392,Minute Maid Park,[],HOU wins 2-1,2015-09-06 - Minnesota Twins (5) @ Houston Astros (8) (Final),Houston Astros,Minnesota Twins,Dallas Keuchel,Trevor May,Luke Gregerson,2015
415701,2015-09-07T20:05:00Z,2015-09-07,R,Final,Houston Astros,Oakland Athletics,117,133,N,1,Felix Doubront,Mike Fiers,"Doubront allowed four runs on seven hits and four walks in six innings against the Angels on Monday, but still picked up the victory. Those are the only earned runs he’s allowed in three starts spanning 14 innings with the A’s.","In his first start since his no-hitter, Fiers tossed six innings of one-run ball in a 4-1 victory against the Twins on Aug. 29. His spot was skipped in the rotation, so he'll be throwing on nine days rest.",9,10,9,Top,10,O.co Coliseum,[],OAK leads 1-0,2015-09-07 - Houston Astros (9) @ Oakland Athletics (10) (Final),Oakland Athletics,Houston Astros,Felix Doubront,Mike Fiers,Sean Doolittle,2015
415716,2015-09-09T02:05:00Z,2015-09-08,R,Final,Houston Astros,Oakland Athletics,117,133,N,1,Sonny Gray,Scott Kazmir,"Gray, a Cy Young candidate, endured his worst start of the season on Tuesday, allowing a career-high tying six runs across five innings in a start against the Angels. He had a 1.73 ERA in his previous seven starts.","Kazmir will make a return to the The Coliseum to make his first start against the A's since being traded midseason. He lasted just 4 1/3 innings in his last start, surrendering two earned runs on seven hits.",0,4,9,Top,10,O.co Coliseum,[],OAK wins 2-0,2015-09-08 - Houston Astros (0) @ Oakland Athletics (4) (Final),Oakland Athletics,Houston Astros,Sonny Gray,Scott Kazmir,,2015
415731,2015-09-10T02:05:00Z,2015-09-09,R,Final,Houston Astros,Oakland Athletics,117,133,N,1,Aaron Brooks,Collin McHugh,"After limiting the opposition to two runs in six innings in his return from Triple-A on Aug. 29, Brooks was knocked around by the Mariners for six runs in just 2 1/3 innings on Friday.","McHugh picked up his 15th win of the season Friday, tossing 7 2/3 innings of shutout ball while scattering seven hits and striking out six. He's allowed just four earned runs in his last 28 innings.",11,5,9,Bottom,10,O.co Coliseum,[],OAK wins 2-1,2015-09-09 - Houston Astros (11) @ Oakland Athletics (5) (Final),Houston Astros,Oakland Athletics,Collin McHugh,Aaron Brooks,,2015
415752,2015-09-12T02:05:00Z,2015-09-11,R,Final,Houston Astros,Los Angeles Angels,117,108,N,1,Jered Weaver,Dallas Keuchel,"Weaver had a solid bounce-back start against the Rangers on Saturday, giving up just one run on four hits and three walks in six innings. The 32-year-old has given up a combined two runs over 15 innings in two starts against the Astros this year.","Keuchel hasn’t lost since Aug. 7, at Oakland. He’s won four of his last five starts and pitched at least seven innings in all five. He’ll look to match Jake Arrieta atop the MLB leaderboard with 18 wins.",2,3,9,Top,1,Angel Stadium of Anaheim,[],LAA leads 1-0,2015-09-11 - Houston Astros (2) @ Los Angeles Angels (3) (Final),Los Angeles Angels,Houston Astros,Jered Weaver,Dallas Keuchel,Huston Street,2015
415767,2015-09-13T01:05:00Z,2015-09-12,R,Final,Houston Astros,Los Angeles Angels,117,108,N,1,Héctor Santiago,Lance McCullers Jr.,"Santiago ended August by allowing 14 runs (12 earned) in 10 2/3 over a three-start stretch, but he worked around six walks to throw six scoreless innings vs. the Rangers on Sunday. He’s given up one run in 12 1/3 innings against the Astros this year.","McCullers hasn’t won since July 29, but don’t let that fool you. He’s coming off three straight quality starts and has struck out 22 batters in 20 innings over that span.",2,3,9,Top,1,Angel Stadium of Anaheim,['MLBN'],LAA wins 2-0,2015-09-12 - Houston Astros (2) @ Los Angeles Angels (3) (Final),Los Angeles Angels,Houston Astros,Joe Smith,Will Harris,Huston Street,2015
415782,2015-09-13T19:35:00Z,2015-09-13,R,Final,Houston Astros,Los Angeles Angels,117,108,N,1,Andrew Heaney,Mike Fiers,"Heaney gave up three runs in 13 innings over a two-start stretch from Aug. 28 to Sept. 2, then was charged with five runs in five innings vs. the Dodgers on Tuesday. The 24-year-old pitched six innings of one-run ball against the Astros on June 24.","Fiers suffered his first loss with his new team his last time out, allowing four runs on five hits in five-plus innings of work. But the right-hander has surrendered just 12 runs in 37 innings (2.92 ERA) with Houston.",5,3,9,Bottom,1,Angel Stadium of Anaheim,[],LAA wins 2-1,2015-09-13 - Houston Astros (5) @ Los Angeles Angels (3) (Final),Houston Astros,Los Angeles Angels,Chad Qualls,Huston Street,Luke Gregerson,2015
415798,2015-09-15T00:05:00Z,2015-09-14,R,Final,Houston Astros,Texas Rangers,117,140,N,1,Cole Hamels,Scott Kazmir,Hamels is 3-0 with a 3.34 ERA in his last five starts. He has made just two starts in Arlington since being acquired and is 1-0 with a 2.40 ERA. He is 4-3 with a 4.90 ERA in 10 starts against the Astros but hasn't faced them since 2012.,"This is his 10th start with the Astros and 28th overall. Kazmir has won only once since July 24, going 1-5 with a 3.59 ERA. He faced the Rangers on Aug. 5 in Arlington and gave up one earned run in 5 2/3 innings.",3,5,9,Top,13,Globe Life Park in Arlington,['MLBN'],TEX leads 1-0,2015-09-14 - Houston Astros (3) @ Texas Rangers (5) (Final),Texas Rangers,Houston Astros,Keone Kela,Will Harris,Shawn Tolleson,2015
415811,2015-09-16T00:05:00Z,2015-09-15,R,Final,Houston Astros,Texas Rangers,117,140,N,1,Derek Holland,Collin McHugh,"Since returning from the disabled list Aug. 19, Holland has pitched like an ace in a three-hit shutout and a three-hit, one-run, eight-inning start. But his last start was his shakiest as he allowed five earned runs on nine hits in a loss at Seattle.","McHugh is looking to win fourth consecutive start. He’s been terrific in the second half, going 7-2 with a 2.80 ERA in his last 10 starts since July 17. His 27 wins since start of ’14 rank tied for 11th in the big leagues.",5,6,9,Bottom,13,Globe Life Park in Arlington,['ESPN'],TEX leads 2-0,2015-09-15 - Houston Astros (5) @ Texas Rangers (6) (Final),Texas Rangers,Houston Astros,Shawn Tolleson,Oliver Pérez,,2015
415826,2015-09-17T00:05:00Z,2015-09-16,R,Final,Houston Astros,Texas Rangers,117,140,N,1,Martín Pérez,Dallas Keuchel,"Perez has lost his last two starts and is 1-3 with a 5.64 ERA in his last four. Both his victories have come at home, but he also has a 5.82 ERA there. He is 3-1 with a 2.17 ERA in four career starts against the Astros.","The three-time AL Pitcher of the Month leads the league in ERA (2.22), innings pitched (career-high 206 2/3) and WAR (7.1). He’s 13-0 at home, but on the road he’s 4-7 with a 3.13 ERA, including a win at Texas in April.",3,14,9,Top,13,Globe Life Park in Arlington,[],TEX wins 3-0,2015-09-16 - Houston Astros (3) @ Texas Rangers (14) (Final),Texas Rangers,Houston Astros,Martín Pérez,Dallas Keuchel,,2015
415838,2015-09-18T00:05:00Z,2015-09-17,R,Final,Houston Astros,Texas Rangers,117,140,N,1,Colby Lewis,Lance McCullers Jr.,"Lewis is nearing the end of one of his best seasons, having already eclipsed his career high in wins and coming off a two-hit shutout in which he carried a perfect game into the seventh inning against Oakland on Friday.","He ranks first among AL rookie pitchers with a 2.6 WAR. McCullers hasn’t won since July 29, going 0-2 with a 4.97 ERA in his last five starts. He’s allowed 10.3 hits per nine innings, and the team is 1-4 in those starts.",2,8,9,Top,13,Globe Life Park in Arlington,['MLBN'],TEX wins 4-0,2015-09-17 - Houston Astros (2) @ Texas Rangers (8) (Final),Texas Rangers,Houston Astros,Colby Lewis,Lance McCullers Jr.,,2015
415853,2015-09-19T00:10:00Z,2015-09-18,R,Final,Oakland Athletics,Houston Astros,133,117,N,1,Mike Fiers,Felix Doubront,"Fiers left trailing and surrendered three earned runs -- all on solo homers -- in his seven-inning stint against the Angels on Sept. 13, but received a no-decision after the Astros staged a five-run, two-out rally in the ninth inning to win.",Doubront is 2-1 in his last three starts despite registering an 8.27 ERA in that span. The left-hander gave up seven earned runs -- and three home runs -- in his most recent outing.,4,3,9,Bottom,2392,Minute Maid Park,[],OAK leads 1-0,2015-09-18 - Oakland Athletics (4) @ Houston Astros (3) (Final),Oakland Athletics,Houston Astros,Drew Pomeranz,Pat Neshek,Ryan Dull,2015
415868,2015-09-19T23:10:00Z,2015-09-19,R,Final,Oakland Athletics,Houston Astros,133,117,N,1,Scott Kazmir,Sonny Gray,Kazmir battled fellow Trade Deadline acquisition Cole Hamels valiantly on Monday but received no decision in the 5-3 loss. The Astros have lost Kazmir's last four starts.,"Gray has a 7.80 ERA in his last three starts and a 3.45 mark since the All-Star break, but his overall ERA (2.45) still ranks third among all American League pitchers.",6,10,9,Top,2392,Minute Maid Park,[],Series tied 1-1,2015-09-19 - Oakland Athletics (6) @ Houston Astros (10) (Final),Houston Astros,Oakland Athletics,Chad Qualls,Fernando Rodriguez Jr.,,2015
415883,2015-09-20T18:10:00Z,2015-09-20,R,Final,Oakland Athletics,Houston Astros,133,117,N,1,Collin McHugh,Aaron Brooks,"McHugh had his second-shortest start of the season, lasting just 3 2/3 innings and surrendering eight hits and five runs in a loss to Texas on Tuesday, after which he took ""100 percent blame"" for the loss.",Brooks has seen his season ERA rise by two runs (from 5.47 to 7.68) over his last three outings. The 25-year-old has allowed 24 hits and 17 earned runs in his last 12 1/3 innings.,1,5,9,Top,2392,Minute Maid Park,[],HOU wins 2-1,2015-09-20 - Oakland Athletics (1) @ Houston Astros (5) (Final),Houston Astros,Oakland Athletics,Collin McHugh,Aaron Brooks,,2015
415889,2015-09-22T00:10:00Z,2015-09-21,R,Final,Los Angeles Angels,Houston Astros,108,117,N,1,Dallas Keuchel,Jered Weaver,"Keuchel is coming off his worst start of the season, when he gave up nine runs over 4 2/3 in a loss at Texas. He's been flawless at home, though, sporting a 13-0 record and 1.49 ERA this season.",Weaver was ejected from his last start after 4 2/3 innings for hitting Kyle Seager with a pitch after an exchange of words. The 10-year veteran is 7-11 with a 4.74 ERA on the season.,3,6,9,Top,2392,Minute Maid Park,[],HOU leads 1-0,2015-09-21 - Los Angeles Angels (3) @ Houston Astros (6) (Final),Houston Astros,Los Angeles Angels,Dallas Keuchel,Jered Weaver,Luke Gregerson,2015
415899,2015-09-23T00:10:00Z,2015-09-22,R,Final,Los Angeles Angels,Houston Astros,108,117,N,1,Lance McCullers Jr.,Héctor Santiago,"In the midst of his first pennant race, the rookie has been close to sensational down the stretch. He's posted four quality starts in five appearances since rejoining the team on Aug. 23.","Santiago was chased from his last start, giving up just five runs and netting five outs in the shortest start of his season. He threw 30 pitches in that start and Mike Scioscia said he could be an option out of the 'pen before his start on Tuesday.",4,3,9,Bottom,2392,Minute Maid Park,[],Series tied 1-1,2015-09-22 - Los Angeles Angels (4) @ Houston Astros (3) (Final),Los Angeles Angels,Houston Astros,Héctor Santiago,Lance McCullers Jr.,Huston Street,2015
415914,2015-09-23T18:10:00Z,2015-09-23,R,Final,Los Angeles Angels,Houston Astros,108,117,N,1,Mike Fiers,Nick Tropeano,"Fiers has been rock solid to offset Scott Feldman's absence, locking down a rotation spot while allowing 11 earned runs in his past seven starts. He's especially enjoyed his new home, going 1-0 with a 0.89 ERA.","Saturday’s doubleheader created the need for a sixth starter, so Tropeano gets his sixth start of the season. The 25-year-old limited the Mariners to two runs in five innings while filling in for an injured Matt Shoemaker on Sept. 15.",6,5,9,Bottom,2392,Minute Maid Park,['MLBN'],LAA wins 2-1,2015-09-23 - Los Angeles Angels (6) @ Houston Astros (5) (Final),Los Angeles Angels,Houston Astros,Trevor Gott,Will Harris,Huston Street,2015
415954,2015-09-26T00:10:00Z,2015-09-25,R,Final,Texas Rangers,Houston Astros,140,117,N,1,Scott Kazmir,Yovani Gallardo,"Since winning his first start with the Astros by throwing seven scoreless innings July 24, Kazmir has gone 1-5 with a 3.70 ERA in 10 starts. In two starts against Texas in that span, he’s allowed three earned runs in 12 2/3 innings.",Gallardo is 0-2 with a 7.71 ERA in his last two starts. He has made 16 starts on the road this season and is 5-5 with a 3.29 ERA. Gallardo is 2-1 with a 6.14 ERA vs. the Astros this season and 15-4 with a 3.09 ERA in 20 career starts.,6,2,9,Bottom,2392,Minute Maid Park,['ESPN2'],TEX leads 1-0,2015-09-25 - Texas Rangers (6) @ Houston Astros (2) (Final),Texas Rangers,Houston Astros,Ross Ohlendorf,Scott Kazmir,,2015
415969,2015-09-26T17:05:00Z,2015-09-26,R,Final,Texas Rangers,Houston Astros,140,117,N,1,Collin McHugh,Derek Holland,"McHugh has gone 8-2 with a 3.08 ERA in his last 12 starts, allowing 77 hits in 76 innings. He has given up exactly five earned runs in three of those 12 starts, including his Sept. 15 outing at Texas when he went just 3 2/3 innings.","Holland is 0-2 with a 9.00 ERA in his last three starts. He allowed five runs in 5 2/3 innings vs. the Astros on Sept. 15. He is 3-2 with a 4.10 ERA in nine career starts against the Astros, including 0-1 with a 5.94 ERA at Minute Maid Park.",7,9,9,Top,2392,Minute Maid Park,['FOX'],Series tied 1-1,2015-09-26 - Texas Rangers (7) @ Houston Astros (9) (Final),Houston Astros,Texas Rangers,Collin McHugh,Chi Chi González,Will Harris,2015
415984,2015-09-27T18:10:00Z,2015-09-27,R,Final,Texas Rangers,Houston Astros,140,117,N,1,Dallas Keuchel,Martín Pérez,Keuchel is looking to finish off a perfect season at home. He’s the first pitcher in the Majors to go 14-0 at home. His 1.47 ERA at home is the lowest home ERA by a pitcher in the AL since Nolan Ryan's 1.07 ERA in 1972 with the Angels.,"Perez will be making his second start in three outings vs. Houston. He beat them Sept. 16 in Arlington, allowing one run in seven innings. He is 4-0 with a 2.00 ERA in five career starts against them. He has walked 11 batters in his last 22 innings.",2,4,9,Top,2392,Minute Maid Park,['TBS'],HOU wins 2-1,2015-09-27 - Texas Rangers (2) @ Houston Astros (4) (Final),Houston Astros,Texas Rangers,Dallas Keuchel,Martín Pérez,Luke Gregerson,2015
415987,2015-09-29T02:10:00Z,2015-09-28,R,Final,Houston Astros,Seattle Mariners,117,136,N,1,Roenis Elías,Lance McCullers Jr.,"The 27-year-old Cuban is 1-2 with a 3.30 ERA in five starts since being recalled from Triple-A Tacoma in late August. Elias is 1-2, 6.65 in four outings against the Astros this season, including a 5 1/3-inning no-decision with four runs on Sept 1.","McCullers was the tough-luck loser on Tuesday, allowing four hits and three earned runs over seven innings in a 4-3 loss to the Angels. He's allowed three or fewer earned runs in each of his last four starts, but doesn't have a win to show for it.",3,2,9,Bottom,680,Safeco Field,['MLBN'],HOU leads 1-0,2015-09-28 - Houston Astros (3) @ Seattle Mariners (2) (Final),Houston Astros,Seattle Mariners,Lance McCullers Jr.,Danny Farquhar,Luke Gregerson,2015
415997,2015-09-30T02:10:00Z,2015-09-29,R,Final,Houston Astros,Seattle Mariners,117,136,N,1,Vidal Nuño,Mike Fiers,Nuno will pitch on just three days’ rest due to James Paxton’s finger problem. Nuno threw 67 pitches in 4 1/3 innings in an 8-4 loss in Anaheim on Friday. The left-handed swingman is 3-15 with a 4.51 ERA in 36 starts over the past two years.,Fiers had first-inning struggles but managed to toss 6 2/3 innings of three-run ball in a 6-5 loss to the Angels on Wednesday. He's got a 2.44 ERA in eight starts as an Astro.,4,6,9,Top,680,Safeco Field,[],Series tied 1-1,2015-09-29 - Houston Astros (4) @ Seattle Mariners (6) (Final),Seattle Mariners,Houston Astros,Tom Wilhelmsen,Oliver Pérez,,2015
416012,2015-10-01T02:10:00Z,2015-09-30,R,Final,Houston Astros,Seattle Mariners,117,136,N,1,Tony Zych,Scott Kazmir,"Zych makes his first professional start. The right-hander has appeared in 11 games this season for the Mariners, all in relief.","Kazmir struggled mightily against the Rangers on Friday, lasting just 3 2/3 innings while surrendering 10 hits and six runs. He's gone just 3 2/3 innings in each of his last two starts and surrendered seven or more hits in three of his last five.",7,6,9,Bottom,680,Safeco Field,[],HOU wins 2-1,2015-09-30 - Houston Astros (7) @ Seattle Mariners (6) (Final),Houston Astros,Seattle Mariners,Tony Sipp,Danny Farquhar,Luke Gregerson,2015
416041,2015-10-03T01:40:00Z,2015-10-02,R,Final,Houston Astros,Arizona Diamondbacks,117,109,N,1,Rubby De La Rosa,Dallas Keuchel,"De La Rosa gave up two runs on four hits and three walks in 5 2/3 innings in his last start, at the Padres, to pick up his 14th win. He has thrown a career-high 185 2/3 innings this season.","Keuchel is trying to become the eighth pitcher in club history to win 20 games in a season. Keuchel went 15-0 at home this year, but is 4-8 with a 3.82 ERA in 14 road starts. The Astros are 6-8 in his road starts.",21,5,9,Bottom,15,Chase Field,['MLBN'],HOU leads 1-0,2015-10-02 - Houston Astros (21) @ Arizona Diamondbacks (5) (Final),Houston Astros,Arizona Diamondbacks,Dallas Keuchel,Rubby De La Rosa,,2015
416056,2015-10-04T00:10:00Z,2015-10-03,R,Final,Houston Astros,Arizona Diamondbacks,117,109,N,1,Jeremy Hellickson,Collin McHugh,"Hellickson struck out five and allowed just one run on four hits over six innings in San Diego in his last start, but he still took the loss. He'll be in search of the fourth 10-win season of his career.","McHugh has gone 9-2 with a 3.27 ERA in his last 13 starts, with the Astros going 9-4 in that span. On the road, he’s 6-4 with a 4.26 ERA in 15 outings, 11 of which have been quality starts.",6,2,9,Bottom,15,Chase Field,[],HOU wins 2-0,2015-10-03 - Houston Astros (6) @ Arizona Diamondbacks (2) (Final),Houston Astros,Arizona Diamondbacks,Collin McHugh,Jeremy Hellickson,,2015
416071,2015-10-04T19:10:00Z,2015-10-04,R,Final,Houston Astros,Arizona Diamondbacks,117,109,N,1,Robbie Ray,Lance McCullers Jr.,"Ray took a no-decision in his last start, against the Rockies, after he allowed two earned runs on seven hits in six innings. He owns a 4.42 ERA in the second half after recording a 2.16 mark before the break.","The Astros had lost five consecutive starts by McCullers until he beat the Mariners on Monday in Seattle. He hasn’t pitched poorly though. In his last five starts since Sept. 5, he’s 1-2 with a 3.19 ERA and four quality outings.",3,5,9,Top,15,Chase Field,[],HOU wins 2-1,2015-10-04 - Houston Astros (3) @ Arizona Diamondbacks (5) (Final),Arizona Diamondbacks,Houston Astros,Daniel Hudson,Chad Qualls,Brad Ziegler,2015
446237,2015-10-07T00:00:00Z,2015-10-06,F,Final,Houston Astros,New York Yankees,117,147,N,1,Masahiro Tanaka,Dallas Keuchel,The Yankees righty missed his second-to-last turn in the rotation with a hamstring strain before going five innings and allowing four runs in his final regular-season outing.,The American League Cy Young Award contender will go on three days' rest after pitching six innings Friday against the D-backs and earning his 20th victory.,3,0,9,Bottom,3313,Yankee Stadium,"['ESPN', 'ESPN Radio']",HOU wins AL Wild Card Game,2015-10-06 - Houston Astros (3) @ New York Yankees (0) (Final),Houston Astros,New York Yankees,Dallas Keuchel,Masahiro Tanaka,Luke Gregerson,2015
446240,2015-10-08T23:30:00Z,2015-10-08,D,Final,Houston Astros,Kansas City Royals,117,118,N,1,Yordano Ventura,Collin McHugh,"Ventura clearly has been the Royals' best starter the past two months. Since being demoted in late July and instantly recalled when Jason Vargas suffered a season-ending elbow injury, Ventura is 9-1 with a 3.10 ERA.","McHugh will toe the rubber for the Astros in the ALDS opener. The only other time McHugh faced the Royals in his career, he didn’t allow a run, pitching seven scoreless frames while striking out nine on May 27, 2014.",5,2,9,Bottom,7,Kauffman Stadium,"['FS1', 'ESPN Radio']",HOU leads 1-0,2015-10-08 - Houston Astros (5) @ Kansas City Royals (2) (Final),Houston Astros,Kansas City Royals,Collin McHugh,Yordano Ventura,Luke Gregerson,2015
